0,-0,0,0,0,0
0.706483,-0.55977,0.693453,0.0147015,0.0403043,-0.0114536
-0.239762,-0.80892,0.530344,0.022817,0.000518878,0.0125246
-0.336409,-0.885567,-0.100933,0.0263216,0.00195624,-0.000307647
-0.486345,-0.373546,0.277479,0.00666757,-0.00663091,-0.0106885
-0.182194,-0.197017,0.375001,-0.00679508,-0.00424774,0.00110926
-0.360967,-0.74595,0.409566,0.0106185,-0.0158814,0.0105677
0.279241,-0.349412,0.54964,-0.00326658,0.0103122,-0.00543271
0.220325,-1.00494,0.415317,0.0217329,0.00210657,-0.00549437
0.387508,-0.755632,0.89905,0.0155585,-0.00309263,-0.00812527
0.297858,-1.47066,0.73387,0.0373825,-0.00796357,0.00171534
0.891691,-1.15148,0.878374,0.0334187,0.00552497,-0.00412478
0.893332,-1.83471,0.7908,0.0451396,0.0128296,-0.0191867
0.960731,-1.41962,0.709837,0.035743,0.0163045,-0.0294635
0.866801,-2.12696,-0.921435,0.0278541,0.0220595,-0.0451387
1.25856,-1.34014,-0.942039,0.0181678,0.0428844,-0.0786059
1.46604,-1.75329,-0.750504,0.0369585,0.0597892,-0.113851
1.4672,-1.45413,-0.350886,0.0399415,0.0730482,-0.147298
1.86642,-1.1224,-0.885981,0.0279492,0.0971539,-0.166572
1.83871,-1.39965,-0.92443,0.0558656,0.105443,-0.203206
2.11861,-0.405272,-0.0779654,0.0374886,0.147782,-0.248337
2.35451,0.255375,0.908167,0.0336013,0.164573,-0.281814
2.24054,1.2808,1.24872,0.0257919,0.179609,-0.321547
2.79049,1.12509,1.38794,0.0252665,0.217467,-0.355242
2.76209,0.315563,3.24172,0.0663181,0.233349,-0.403526
2.5147,-0.911906,1.45313,0.0965351,0.246684,-0.432228
2.53623,-0.961989,3.20692,0.129874,0.272957,-0.470688
2.40696,-1.09527,2.69751,0.133931,0.299297,-0.520799
2.55175,-1.26373,3.10208,0.162113,0.340561,-0.581003
2.41434,-0.741955,2.27424,0.156811,0.364174,-0.638125
2.31892,-1.50005,1.93096,0.202362,0.388639,-0.692139
2.56413,-1.07192,2.01066,0.17484,0.415013,-0.730177
2.27327,-1.08208,2.06658,0.188664,0.417669,-0.75907
2.87557,-1.82162,2.58999,0.204039,0.444947,-0.778203
2.59298,-2.46294,3.46886,0.245766,0.480546,-0.854146
3.10745,-3.55885,3.2303,0.25468,0.512547,-0.903627
2.90439,-3.28498,3.13894,0.245642,0.52301,-0.939106
3.02987,-4.16724,2.16638,0.254139,0.550924,-0.987336
2.86045,-2.4351,1.42002,0.205763,0.57237,-1.02251
2.88997,-2.66542,1.60999,0.204316,0.585783,-1.07191
3.21452,-1.95974,0.72671,0.226174,0.624813,-1.11173
3.41264,-2.34724,1.22741,0.258947,0.654445,-1.15855
2.97968,-2.19946,0.466328,0.255287,0.660142,-1.17471
3.06282,-3.91141,1.32287,0.318767,0.688551,-1.2227
3.13522,-4.95817,0.539909,0.358166,0.712708,-1.27448
2.84187,-6.41689,0.153645,0.415789,0.724058,-1.32391
2.54181,-7.39113,0.0437594,0.465108,0.728536,-1.32509
3.06414,-6.76849,-1.33338,0.435316,0.756639,-1.36621
2.95702,-5.65499,-1.33029,0.430412,0.773603,-1.40854
3.26408,-4.82327,-3.03872,0.425775,0.78646,-1.43158
2.99511,-4.41944,-1.9208,0.474427,0.813067,-1.49208
3.4504,-3.57405,-3.31345,0.459396,0.837499,-1.54371
3.34233,-2.80157,-2.16453,0.480615,0.869793,-1.59828
3.3615,-3.98692,-3.18062,0.531316,0.88434,-1.63807
3.77745,-3.9164,-4.02618,0.545053,0.907618,-1.67195
3.55565,-6.69477,-4.15333,0.627409,0.925034,-1.7191
3.51617,-7.09881,-3.05053,0.684783,0.943748,-1.75688
3.55739,-8.00671,-2.7165,0.718524,0.965625,-1.78907
3.45878,-7.81009,-2.26802,0.73404,0.99154,-1.83053
3.76095,-8.49775,-2.94192,0.725825,1.02308,-1.87195
3.78996,-7.60223,-3.00236,0.74954,1.04393,-1.91635
4.24528,-8.30117,-4.81854,0.757708,1.07021,-1.95622
3.71084,-6.35753,-3.36493,0.76044,1.08541,-2.00442
4.62927,-7.92087,-5.28949,0.797318,1.12791,-2.05184
4.21831,-7.18662,-4.18039,0.794541,1.15465,-2.09625
5.08518,-8.71701,-4.75501,0.83258,1.19938,-2.15042
4.53267,-9.0826,-3.86266,0.879623,1.22307,-2.1951
5.23854,-9.32049,-5.65458,0.89948,1.25916,-2.24331
4.46492,-8.7561,-5.15405,0.908315,1.269,-2.27961
4.59404,-8.46386,-5.58611,0.898616,1.29163,-2.327
4.84584,-10.1141,-5.10768,0.971263,1.328,-2.35099
4.21547,-10.2185,-6.90396,0.946643,1.32605,-2.38914
4.64519,-8.90859,-5.72388,0.971465,1.36224,-2.43437
4.50515,-8.45962,-3.86617,0.963321,1.39359,-2.47648
4.38786,-9.02216,-2.73634,1.01997,1.42852,-2.52173
3.92221,-10.0439,-3.83122,1.02949,1.44525,-2.56388
3.90693,-11.3939,-4.06597,1.06937,1.45665,-2.59027
3.73792,-11.7645,-4.74246,1.09038,1.47279,-2.62625
3.949,-12.0177,-4.26719,1.14105,1.50791,-2.66955
3.56881,-11.3245,-4.90595,1.139,1.5111,-2.7138
3.24787,-11.0485,-4.6493,1.17035,1.53002,-2.75314
3.4194,-11.6572,-4.49487,1.20158,1.56,-2.79288
4.0255,-12.4639,-6.31791,1.22568,1.58853,-2.82334
3.80451,-12.2336,-8.12264,1.22425,1.59447,-2.86283
3.8783,-13.6284,-7.62626,1.28594,1.62247,-2.90015
4.24396,-14.4425,-7.67149,1.32133,1.6407,-2.93628
