0,-0,0,0,0,0
2.1918,-0.669735,1.02439,0.0223507,0.0922575,0.00910927
2.72243,-1.92839,1.38654,0.0655168,0.09982,0.0530214
2.73334,-1.84742,1.60437,0.0588228,0.0996803,0.0491828
2.4441,-2.18857,1.78156,0.0718561,0.0932387,0.0399097
2.41572,-1.86506,1.44617,0.0478459,0.0901233,0.0542772
2.68881,-2.02334,1.05265,0.0641734,0.0901255,0.0640863
2.96819,-2.14851,1.40281,0.0730354,0.106879,0.0439053
3.03157,-2.47573,1.58694,0.0774709,0.0999395,0.0447566
3.45459,-1.81628,1.95204,0.046211,0.109228,0.0380919
3.73957,-2.26725,1.41469,0.064036,0.1098,0.0460114
3.27706,-3.04549,2.0608,0.0853904,0.0999684,0.0471767
3.59665,-2.76047,1.58871,0.0744823,0.110643,0.0302744
3.30151,-2.64851,1.62404,0.0820483,0.111981,0.0173293
3.91479,-3.72904,-0.460229,0.0840728,0.127826,0.00403779
3.56406,-3.91886,-0.23647,0.106237,0.133547,-0.0134761
4.09218,-3.72696,0.486648,0.120439,0.155338,-0.0485618
4.52092,-3.00532,0.0586561,0.107673,0.190237,-0.0774124
4.27315,-2.73953,-0.555537,0.0900962,0.197882,-0.104919
4.26297,-2.58481,-0.789503,0.124275,0.208781,-0.135936
5.68282,-2.92689,0.96787,0.131086,0.257347,-0.172544
4.41413,-1.22053,1.08373,0.111589,0.249209,-0.201125
4.4388,-1.04795,1.18566,0.1431,0.269411,-0.240941
4.77998,-0.63877,1.61394,0.121312,0.30575,-0.271936
5.31446,-1.28574,2.76401,0.14496,0.345882,-0.315247
5.2336,-1.84278,1.83283,0.171536,0.37446,-0.342849
4.88997,-2.61537,2.66229,0.204844,0.363576,-0.38815
5.01491,-2.24887,2.39745,0.205864,0.423481,-0.436291
5.12206,-2.28791,2.68942,0.222814,0.457228,-0.49239
4.54497,-2.52525,1.49835,0.264216,0.474105,-0.550105
4.66133,-3.18384,1.62535,0.295359,0.497235,-0.59889
5.16423,-2.29416,0.904412,0.276442,0.534582,-0.629996
5.0984,-3.00072,1.65475,0.288941,0.553278,-0.674376
4.86617,-3.76279,2.08151,0.327611,0.558766,-0.687524
5.12976,-4.49875,2.42668,0.344293,0.60304,-0.759182
6.058,-4.83913,2.21499,0.360414,0.649709,-0.804234
5.55184,-5.52854,1.46955,0.360167,0.649552,-0.840196
5.68375,-5.59932,2.25133,0.35649,0.700179,-0.878393
5.56935,-3.98225,0.852167,0.304422,0.71974,-0.923159
5.63239,-4.75757,0.966316,0.342555,0.738456,-0.963849
5.52022,-3.70453,0.640622,0.335646,0.75989,-1.0046
5.55233,-4.01754,0.727296,0.371883,0.783559,-1.0414
5.31988,-3.43517,-0.516102,0.364161,0.785306,-1.06356
5.82195,-4.89422,-0.863401,0.424811,0.821251,-1.10541
5.57237,-5.9241,-0.789191,0.45798,0.848958,-1.16047
5.71358,-7.62947,-0.322017,0.526005,0.887055,-1.19909
5.38812,-8.79574,-1.13061,0.567831,0.878631,-1.2049
5.79079,-7.1017,-2.7907,0.533591,0.906182,-1.25363
5.28017,-7.43486,-2.43104,0.555911,0.914811,-1.28055
5.71858,-6.83039,-3.44339,0.567441,0.938246,-1.30701
5.47679,-6.60702,-2.87823,0.620827,0.965918,-1.37379
6.03471,-4.25088,-3.35372,0.554705,1.0065,-1.42253
5.52802,-4.5052,-2.48309,0.58697,1.02084,-1.465
5.36086,-5.25354,-3.13388,0.638071,1.04397,-1.51354
6.59968,-7.1396,-3.62539,0.668158,1.08579,-1.54663
5.71045,-7.35125,-3.37861,0.715977,1.09168,-1.5912
5.61588,-7.75577,-2.83307,0.762298,1.10341,-1.61986
5.54533,-8.71916,-1.56215,0.803524,1.13348,-1.64941
5.50897,-8.85827,-0.53873,0.81546,1.16642,-1.69038
5.41145,-8.43287,-1.97107,0.788698,1.17253,-1.72942
5.69752,-8.27008,-1.89691,0.796634,1.21005,-1.78352
6.23997,-8.3548,-2.16887,0.828278,1.24122,-1.81914
5.77394,-7.52861,-1.4101,0.81809,1.25861,-1.86378
6.51441,-6.44695,-2.87531,0.790139,1.29474,-1.91198
5.79314,-7.89427,-2.35966,0.837449,1.32007,-1.95064
6.77382,-7.69834,-2.0321,0.843835,1.37145,-2.00003
6.4054,-9.51794,-1.89134,0.915776,1.39188,-2.04563
6.81992,-9.4372,-2.71499,0.934352,1.44037,-2.09362
6.88042,-8.67237,-2.85929,0.912652,1.46901,-2.13315
6.45317,-7.82629,-3.00213,0.90596,1.47288,-2.17815
6.92947,-8.33529,-4.26362,0.920913,1.50898,-2.21333
6.39853,-8.43211,-4.0639,0.909333,1.52846,-2.24857
6.39652,-8.82984,-3.21136,0.969561,1.56947,-2.29628
6.14129,-7.97087,-1.97416,0.963789,1.58327,-2.33446
6.2162,-8.3622,-1.02251,0.994243,1.61479,-2.38886
5.63389,-9.08614,-1.44195,1.02506,1.62736,-2.41391
5.8214,-10.4808,-2.69488,1.03959,1.65543,-2.44721
5.28295,-10.7801,-2.20206,1.06846,1.67826,-2.47513
5.92679,-10.9475,-1.83099,1.09399,1.7224,-2.53353
5.37181,-9.62743,-1.90681,1.0854,1.71984,-2.56435
4.97643,-9.4606,-1.67125,1.09224,1.73737,-2.61038
4.88347,-9.7858,-1.65378,1.14109,1.77021,-2.64859
5.56794,-10.3382,-3.93081,1.16081,1.80582,-2.67862
5.13785,-10.9998,-4.41694,1.16824,1.80953,-2.71909
5.33929,-11.9374,-5.04489,1.2145,1.83066,-2.75886
6.06513,-12.6539,-5.28104,1.24738,1.86339,-2.7947
5.60969,-12.6125,-4.32613,1.28821,1.88709,-2.84237
5.54281,-13.8535,-5.01505,1.3294,1.905,-2.8817
5.32287,-13.8863,-5.86779,1.33307,1.9154,-2.90748
5.87995,-13.297,-5.99589,1.34428,1.93903,-2.95048
5.50227,-13.7012,-6.05494,1.38463,1.96199,-2.98589
5.64285,-13.3734,-6.95147,1.37869,1.97866,-3.01947
5.98409,-12.0729,-6.95749,1.35382,2.01521,-3.05257
5.60934,-11.6586,-4.17232,1.39157,2.03949,-3.07496
5.08061,-11.6446,-4.74807,1.4272,2.04023,-3.11374
4.73017,-11.592,-3.63453,1.4376,2.04683,-3.14912
5.09102,-12.6498,-3.42075,1.4837,2.09683,-3.19639
4.769,-12.4484,-3.42357,1.53142,2.13344,-3.25469
5.29885,-13.3501,-4.54068,1.5726,2.15071,-3.28615
5.63787,-11.3851,-5.51829,1.537,2.18434,-3.33894
5.62016,-10.5081,-5.37584,1.5814,2.20884,-3.39159
5.8898,-9.55226,-5.16233,1.55861,2.2489,-3.43834
5.64548,-8.76368,-6.68797,1.55147,2.24371,-3.46586
5.93077,-7.80682,-5.98645,1.55446,2.27951,-3.50517
5.65745,-8.96084,-7.82105,1.57769,2.28833,-3.52523
5.7721,-9.20257,-6.94843,1.6159,2.31308,-3.5495
5.16865,-8.78443,-6.73537,1.64611,2.30384,-3.59386
5.51835,-8.06326,-4.91028,1.65071,2.33503,-3.62221
6.02254,-8.46936,-2.82428,1.70313,2.38447,-3.67058
5.97027,-9.98906,-1.77828,1.77909,2.4075,-3.7044
5.92801,-11.587,-3.36494,1.7967,2.40951,-3.71977
5.77182,-12.0132,-3.28122,1.85834,2.45071,-3.78031
5.33549,-11.6675,-4.38636,1.81808,2.44688,-3.79822
5.88847,-11.1373,-5.14791,1.85961,2.48572,-3.85
5.91509,-11.1832,-4.79048,1.8485,2.5236,-3.90512
6.75538,-11.0543,-6.2438,1.86828,2.5833,-3.96202
7.03705,-12.6513,-7.10348,1.9143,2.59361,-3.98735
6.1157,-12.7542,-6.59241,1.92656,2.60721,-4.05079
6.26226,-12.9537,-5.81014,1.97003,2.64136,-4.09777
5.36692,-13.0075,-5.09598,1.99094,2.64387,-4.12481
6.02446,-13.7132,-4.6308,2.01056,2.67913,-4.16224
4.92804,-15.5175,-4.61548,2.07747,2.67593,-4.18189
5.59297,-16.1798,-4.96276,2.08594,2.71799,-4.22476
4.84527,-16.2767,-5.6583,2.10981,2.72183,-4.26413
