0,-0,0,0,0,0
-0.0588854,-0.421666,0.188237,0.00760168,0.00253357,-0.000840767
-0.210947,-0.449945,0.215192,0.00466761,-0.000327092,0.00213382
0.0694297,-0.69563,0.271997,0.0117536,0.00848743,0.00523862
-0.0127328,-0.806877,0.401433,0.0123757,0.00675073,-0.00218226
-0.0947729,-0.654594,0.59029,0.00697037,0.00722693,-0.00191465
0.386425,-0.211255,1.12349,0.004461,0.00369612,0.00669815
0.117384,-0.76813,0.588742,0.00450384,0.00869869,-0.00962229
0.305996,-0.909241,0.705662,0.0122576,0.00754408,-0.00874584
0.662602,-1.09802,0.617802,0.0131024,0.0129943,-0.00991556
0.588455,-0.626296,0.529992,0.00241658,0.00774661,-0.011421
0.761186,-1.34596,0.909892,0.0175353,0.0110515,-0.0126851
0.829858,-1.50967,0.857421,0.0212166,0.0196353,-0.0279838
0.66722,-1.18316,0.746138,0.0185258,0.0156559,-0.0324167
1.16481,-2.25654,-1.33094,0.0256569,0.0342126,-0.0476553
1.23067,-2.13305,-1.50639,0.0261099,0.0527904,-0.0787299
1.32669,-2.24817,-1.58258,0.0404238,0.0645485,-0.112891
1.78493,-1.83469,-0.965756,0.0358583,0.0931208,-0.146621
1.64411,-1.98421,-1.33589,0.0438877,0.092473,-0.164696
2.17871,-1.56142,-1.24494,0.0514429,0.129131,-0.205104
2.15937,-0.768073,-0.620066,0.0333788,0.15278,-0.245127
2.51418,-0.427949,-0.184718,0.0353025,0.165348,-0.275143
1.97175,0.436755,-0.163875,0.0358303,0.175598,-0.317212
2.54297,0.308304,0.493214,0.0473498,0.211006,-0.354517
2.51949,0.0246333,1.49672,0.0561929,0.236026,-0.404876
2.52935,-0.797386,1.33078,0.0889664,0.245431,-0.431914
2.27516,-1.2786,2.60335,0.132913,0.278377,-0.470557
2.27818,-1.00993,2.31609,0.10766,0.298497,-0.519898
2.54683,-0.76244,1.16692,0.126604,0.338062,-0.59199
2.52872,-1.53477,1.67434,0.176035,0.364443,-0.639648
2.30805,-1.46557,1.56037,0.176645,0.396584,-0.690552
1.95005,-0.993429,1.29609,0.169493,0.398477,-0.727712
1.81611,-1.7745,1.25972,0.193285,0.413957,-0.76664
1.89339,-1.13228,1.51566,0.18897,0.414892,-0.798784
2.27224,-2.81812,2.60565,0.224716,0.462475,-0.863015
2.79476,-3.13088,2.20465,0.244885,0.493791,-0.916446
2.26052,-4.00997,1.81296,0.247071,0.512264,-0.951985
2.50347,-3.21364,1.64681,0.228864,0.533898,-1.00062
2.27842,-2.65711,1.05729,0.207562,0.55765,-1.04481
2.59228,-3.43529,0.35346,0.228992,0.584525,-1.0843
2.25141,-2.80314,0.84186,0.256853,0.601284,-1.13222
2.51255,-3.15225,2.10306,0.303428,0.628974,-1.16703
2.21304,-2.34912,1.09285,0.273803,0.635738,-1.19328
2.0039,-4.5136,1.10817,0.319615,0.650115,-1.23114
2.20958,-5.30663,0.354958,0.375621,0.680537,-1.27888
2.02575,-7.20286,1.28566,0.439251,0.710729,-1.32756
2.32885,-7.69866,0.0439208,0.460205,0.719544,-1.34147
1.5011,-7.10786,-0.967058,0.441755,0.711803,-1.38031
1.73794,-6.48021,-0.685805,0.455999,0.743077,-1.41806
1.82701,-5.99824,-1.80023,0.461315,0.762398,-1.4517
2.57779,-5.81298,-0.766079,0.524249,0.814854,-1.49838
2.69696,-4.65992,-1.95421,0.501787,0.831804,-1.54754
2.49405,-4.3418,-1.06189,0.523678,0.852599,-1.59471
2.59442,-5.60068,-1.43621,0.580591,0.87823,-1.63745
2.79229,-6.95997,-1.8318,0.620185,0.895081,-1.6706
2.66259,-8.01415,-1.80184,0.673288,0.912329,-1.7098
2.29952,-8.01285,-0.0158918,0.715574,0.92105,-1.74378
2.58759,-9.75678,0.0869163,0.755771,0.950365,-1.77189
2.86593,-9.3216,0.579479,0.750438,0.98852,-1.81687
2.62254,-9.97636,-0.100622,0.774597,1.00621,-1.85859
2.97148,-9.11127,-0.286812,0.788853,1.03966,-1.91081
3.13997,-8.93335,-1.31934,0.790416,1.06258,-1.95701
3.50014,-9.24302,-0.945819,0.81334,1.09153,-1.99453
3.19963,-7.68091,-1.49544,0.787186,1.11141,-2.04189
3.53397,-8.67617,-0.845211,0.817062,1.15206,-2.08559
3.87191,-8.28441,-1.25304,0.824764,1.18154,-2.14257
3.6876,-10.0588,-0.180123,0.878661,1.21803,-2.18493
3.79592,-9.88115,-1.56784,0.894631,1.24447,-2.23513
3.65656,-9.1955,-1.65806,0.885132,1.26347,-2.27545
3.44063,-9.00885,-2.45387,0.892266,1.27698,-2.31872
3.77649,-9.38226,-2.61741,0.908338,1.31186,-2.34895
3.06225,-9.58707,-3.21115,0.916305,1.32006,-2.39777
3.28643,-8.84642,-2.00753,0.927301,1.348,-2.43594
3.38267,-9.74793,-1.0671,0.955195,1.38134,-2.47728
2.91096,-10.2769,0.14112,1.00058,1.40639,-2.52561
2.29302,-11.1869,-0.211091,1.04804,1.41065,-2.56522
2.57989,-12.8236,-1.04536,1.09032,1.43866,-2.59319
2.33136,-13.0432,-1.36545,1.09685,1.46333,-2.63355
2.27108,-12.937,-1.17433,1.13089,1.48126,-2.67569
2.22821,-12.0439,-0.267696,1.14349,1.51662,-2.72953
2.07769,-11.8054,0.00226643,1.15836,1.53443,-2.76819
1.87397,-12.381,-0.427499,1.18341,1.55795,-2.80544
2.08659,-12.5497,-2.49902,1.18671,1.56874,-2.8505
1.9712,-13.7644,-3.42659,1.22752,1.57664,-2.8702
2.16757,-14.3684,-3.38336,1.25791,1.60304,-2.91646
2.75205,-15.3391,-3.91716,1.29721,1.63181,-2.95517
2.4182,-15.3405,-2.32274,1.33125,1.65859,-3.00848
1.81522,-16.1803,-3.59474,1.36682,1.65174,-3.04373
1.96451,-15.7887,-3.71489,1.3559,1.68275,-3.08169
2.25686,-16.0979,-4.19723,1.388,1.69445,-3.10156
2.39162,-15.07,-4.11026,1.38838,1.72047,-3.14879
2.24335,-15.1408,-4.90252,1.39235,1.73838,-3.18916
2.50761,-14.1708,-5.64843,1.39562,1.75479,-3.21532
2.26241,-13.9675,-3.4886,1.43187,1.78002,-3.24392
2.0028,-13.4602,-2.86799,1.44736,1.79195,-3.2824
1.70922,-13.6823,-1.78014,1.46803,1.82377,-3.31634
1.59778,-14.4079,-2.10235,1.51974,1.83869,-3.3663
1.50649,-14.3879,-1.95078,1.53909,1.86851,-3.4186
2.02772,-14.7242,-2.96761,1.5692,1.88588,-3.45429
2.40743,-13.637,-4.33642,1.55813,1.9154,-3.49303
2.38741,-11.8912,-3.96159,1.57659,1.93927,-3.56145
2.51015,-11.0847,-4.53279,1.55145,1.96964,-3.60446
3.21193,-10.1299,-6.15067,1.53196,1.99256,-3.63176
2.59112,-10.0861,-6.22647,1.5374,1.99311,-3.66729
2.52021,-10.8738,-8.05562,1.5557,2.00351,-3.68448
2.12845,-11.1703,-7.39218,1.60259,2.00573,-3.71262
1.67898,-9.95757,-5.54445,1.60592,2.01383,-3.74965
1.81508,-9.45083,-4.06525,1.60759,2.04277,-3.79604
2.37922,-10.3751,-1.18696,1.67566,2.08723,-3.82744
2.05227,-10.5464,-0.136495,1.70946,2.1126,-3.88203
2.01411,-12.3005,-1.68694,1.72637,2.11327,-3.89748
1.69839,-12.4124,-1.99532,1.76623,2.13482,-3.95462
1.77602,-13.4182,-3.86422,1.77712,2.14619,-3.98318
1.37727,-11.2022,-3.33331,1.75327,2.18193,-4.06886
2.06348,-11.8232,-2.44434,1.78272,2.22944,-4.11236
2.90938,-13.0511,-4.95427,1.8247,2.27575,-4.16225
2.4969,-14.7585,-6.18704,1.88101,2.25758,-4.19014
2.26626,-14.2021,-5.83519,1.88263,2.29733,-4.26105
2.54287,-14.3173,-5.03456,1.91255,2.32808,-4.31485
2.06609,-14.034,-4.09099,1.9218,2.34562,-4.34668
1.88278,-15.0492,-3.32543,1.96032,2.36192,-4.38176
1.77796,-15.9378,-3.08773,1.98651,2.38324,-4.40884
1.10435,-17.6486,-3.78634,2.03647,2.38414,-4.44226
1.47718,-17.7541,-4.19708,2.05225,2.41483,-4.48006
1.57608,-18.4869,-4.5424,2.08081,2.42655,-4.50259
1.56194,-18.3974,-4.02381,2.1151,2.44615,-4.53755
1.50301,-19.2716,-4.62788,2.14803,2.46573,-4.56959
1.96297,-19.2579,-5.8572,2.15876,2.48236,-4.60381
2.32087,-18.9804,-7.88776,2.16042,2.49216,-4.64523
1.66679,-18.7229,-6.99566,2.18802,2.49393,-4.6818
2.177,-18.8594,-8.21065,2.20666,2.5315,-4.74268
2.14778,-20.8922,-8.18732,2.27687,2.5341,-4.75176
2.43033,-20.8022,-8.79,2.30279,2.56621,-4.80379
2.4114,-22.2655,-6.83755,2.36691,2.59633,-4.83337
2.36612,-22.2991,-8.2846,2.37526,2.6009,-4.86916
2.5879,-24.0193,-9.27064,2.40299,2.6014,-4.88839
2.26755,-23.485,-9.30408,2.41662,2.61061,-4.92825
2.44185,-23.8902,-10.5774,2.42411,2.60813,-4.94904
2.32008,-22.7444,-10.7964,2.46094,2.62401,-4.98161
1.79201,-21.507,-9.5307,2.51288,2.62928,-5.03139
2.51855,-21.0119,-10.2846,2.54973,2.6589,-5.06972
2.51389,-19.3008,-10.3342,2.56508,2.6749,-5.11719
2.69452,-18.0414,-10.2353,2.58298,2.70677,-5.16621
2.5188,-17.9023,-10.1689,2.59204,2.71005,-5.20119
2.82903,-17.3846,-10.1818,2.61085,2.73363,-5.24202
2.64129,-18.3667,-9.65585,2.65245,2.7347,-5.24595
2.62776,-18.952,-8.79146,2.72347,2.75917,-5.28377
2.4154,-20.0706,-8.83526,2.74938,2.76487,-5.30869
3.33239,-20.3659,-10.0957,2.76135,2.79388,-5.33822
2.17962,-21.4716,-9.70676,2.78033,2.77426,-5.34963
2.88334,-22.122,-10.9114,2.80566,2.7941,-5.36346
3.33264,-22.1961,-10.8125,2.8199,2.82687,-5.40201
3.66723,-22.9351,-11.712,2.83467,2.83822,-5.42233
3.22775,-23.4475,-11.5093,2.87812,2.84074,-5.43636
3.74382,-24.3025,-11.9035,2.90384,2.86199,-5.43933
3.75818,-24.0259,-12.8948,2.9139,2.86266,-5.46708
3.28466,-24.1869,-11.9436,2.93592,2.86007,-5.46921
3.16019,-23.8977,-12.0411,2.92972,2.86522,-5.50098
2.42439,-24.3204,-10.2306,2.96704,2.87337,-5.496
2.77753,-24.1303,-11.4907,2.94816,2.87561,-5.5202
2.44896,-24.5569,-10.8022,2.97738,2.87639,-5.5223
1.83334,-24.2092,-10.2781,2.97534,2.87063,-5.53542
1.8781,-24.3444,-10.7317,2.97468,2.85979,-5.52528
1.91529,-23.9561,-10.7289,2.96728,2.86781,-5.53815
1.9497,-24.2911,-10.6456,2.97361,2.86598,-5.52611
2.09481,-23.6916,-10.8931,2.94864,2.86946,-5.53295
1.9181,-24.253,-10.8056,2.97294,2.86503,-5.52953
1.85809,-24.3073,-10.5796,2.97316,2.86268,-5.52779
1.83762,-24.6646,-10.1564,2.99143,2.87129,-5.53079
1.28591,-23.4062,-9.86499,2.97594,2.8663,-5.53874
-0.328147,-20.8932,-6.29067,2.97777,2.86122,-5.52948
-0.039559,-18.412,-5.79298,2.98152,2.86562,-5.53203
-0.966489,-14.8252,-2.84259,2.97099,2.87369,-5.55958
-1.27688,-9.69763,-1.98442,2.90057,2.88639,-5.59661
-0.202305,-5.22648,-4.94245,2.87273,2.90652,-5.65566
-0.214305,-2.04341,-5.15158,2.83806,2.90763,-5.6847
-0.356011,0.668777,-5.56597,2.86827,2.91263,-5.73883
0.238023,4.1311,-5.73445,2.84161,2.93991,-5.79618
0.339663,5.35193,-4.93898,2.83447,2.96041,-5.83607
0.376624,6.74477,-3.21959,2.84421,2.97606,-5.88768
0.483648,6.85224,-2.24532,2.88594,2.99603,-5.93444
0.439628,8.43239,-1.63771,2.94166,3.01289,-6.0282
1.36928,12.8725,0.908982,2.92065,3.04321,-6.06054
1.75988,16.5612,2.2754,2.91686,3.0516,-6.0932
2.42324,22.6785,4.58442,2.8068,3.05659,-6.11026
3.47944,27.8535,5.76649,2.75757,3.06862,-6.11071
3.36663,31.1526,7.12872,2.73148,3.04191,-6.16062
4.38805,33.0181,8.81222,2.72002,3.06592,-6.21772
5.31418,35.9989,9.9066,2.66564,3.10151,-6.24517
6.42609,36.3558,12.5445,2.66624,3.10683,-6.31487
8.47863,37.3554,15.6411,2.62105,3.1323,-6.35094
7.44882,37.2758,14.9089,2.63066,3.12504,-6.37749
8.00146,38.7469,15.1684,2.60691,3.14701,-6.3959
8.92683,39.6365,16.8612,2.59195,3.16379,-6.43831
9.48212,42.5559,17.0846,2.57497,3.19014,-6.48854
11.8534,45.5246,19.4653,2.53603,3.20587,-6.50333
12.0141,47.7228,19.6934,2.49417,3.21542,-6.53279
13.3501,48.2881,21.335,2.48389,3.22082,-6.53721
13.7175,48.0303,21.9165,2.4632,3.24214,-6.5876
15.8982,49.7112,24.1942,2.41063,3.25484,-6.57864
17.0998,50.2824,25.7158,2.38257,3.27067,-6.60559
20.0061,50.5406,28.7289,2.35338,3.32067,-6.66944
20.0927,50.9912,29.2787,2.33117,3.31447,-6.67945
20.9716,50.6687,30.8595,2.30644,3.34211,-6.75391
21.8945,50.6479,31.6255,2.27728,3.3738,-6.80458
22.8677,52.3775,32.6512,2.25057,3.38508,-6.8067
24.6257,53.8543,35.1056,2.20219,3.3813,-6.81113
24.5651,55.1704,34.394,2.17669,3.40758,-6.83087
26.5711,56.6748,37.3816,2.13977,3.39289,-6.82503
26.5674,58.1599,36.8629,2.10397,3.40833,-6.83793
30.9101,57.606,42.4068,2.06458,3.42474,-6.89628
30.3075,59.7027,42.623,2.04794,3.40415,-6.889
33.5704,58.3841,45.872,2.0017,3.43257,-6.92072
33.7423,58.3416,45.9849,1.98581,3.45458,-6.9447
